Num	MZ	True_MZ	0.806612601	L_MZ	D_MZ_Error_ppm	FoundInScans	D_MZ_Peak_Error_mean_ppm	D_MZ_Peak_Error_sd_ppm	D_MZ_Min_ppm	D_MZ_Max_ppm	Quant20_MZ_Diff_ppm	Quant80_MZ_Diff_ppm	RT	True_RT	0.106051154	negative = earlier	Shift	Xn	Charge	ScanEvent	Ionisation_Mode	Tracer	Area_N	Area_L	Fold	PeakRatio	LeftBorder_N	RightBorder_N	LeftBorder_L	RightBorder_L	Group_ID	Corr	Adducts	Hetero_Elements	ObservedIsoRatioMean_native_1	ObservedIsoRatioSD_native_1	TheoreticalIsoRatio_native_1	ObservedIsoRatioMean_labelled_1	ObservedIsoRatioSD_labelled_1	TheoreticalIsoRatio_labelled_1	CM12C_13CFg1.Area	CM12C_13CFg1.RT-Shift	CM12C_13CFg1.MZ-Shift	CM12C_13CFg1.MZ
1296	405.1165919	405.1165919	0	425.1835689	-0.056810806	17	-0.077396563	0.404379697	-0.712323871	1.095604735	-0.365804221	0.040979715	20.51998142	20.949	0		-0.002519367	20	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	340194.2783	199667.6147	1.703802987	1.707784264	7	7	7	7	293	0.988681247	-	-	0.18112	0.01696	0.21631	0.23199	0.01817	0.28398	340194.28	0.42901802	-0.15066072	405.11652
892	310.7051981	309.2051981	1	327.2654711	-0.08740474	17	-0.361269939	0.623725811	-1.175518926	0.699721166	-0.978125232	0.166758193	20.51998142	20.949	0		-0.002519367	18	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	15349.90231	14535.8269	1.056004754	0.812045515	10	10	3.5	3.5	293	0.883775748	-	-	0.18431	0.03931	0.19468	0.21748	0.06488	0.25558				
1305	420.5957774	419.0957774	1	439.1626963	-0.193414022	10	0.034758301	0.82532404	-1.198287582	1.714419229	-0.630309754	0.636717709	20.51998142	20.949	0		-0.002519367	20	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	66137.3395	44080.15246	1.500388175	1.506690591	8	8	8	8	293	0.983293434	-	-	0.19392	0.04248	0.21631	0.24558	0.04572	0.28398				
4338	362.25262												20.519981					18		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										293										6690.6494	0.42901802	-0.92668307	362.2523
4340	438.36743												20.503532					25		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										293										102132.625	0.42880058	0.27846575	438.36755
4344	309.2052												20.519981					18		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										293										15981.054	0.42901802	-0.39478737	309.20508
4346	419.09576												20.519981					20		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										293										65871.04	0.42901802	-0.21845302	419.09567
1292	404.6011219	403.1011219	1	423.1680594	-0.155025617	7	-0.059758062	0.888352862	-2.457146512	1.933859702	-0.337350408	0.344012625	20.60365015	21.01716667	0		0.013879896	20	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	32550.45753	28666.99046	1.135468251	1.176914358	7	7	7	7	294	0.954849026	[M+H]+	-	0.19118	0.04341	0.21631	0.2621	0.0546	0.28398				
1310	436.6271553	435.1271553	1	455.1940373	-0.271316094	13	-0.30550741	0.308034948	-0.873599702	0.248557911	-0.607087269	-0.102116343	20.60365015	21.01716667	0		0.013879896	20	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	35690.68919	23429.97008	1.523292137	1.56512994	4.5	4.5	4.5	4.5	294	0.926607389	[M+CH3OH+H]+	-	0.22312	0.03544	0.21631	0.24548	0.06052	0.28398				
4348	403.10114												20.603651					20		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										294										32712.535	0.413517	0.0	403.10114
4350	435.12717												20.603651					20		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										294										35179.605	0.413517	-0.2805394	435.12704
2407	675.2051603	675.2051603	0	711.325762	0.002562184	13	0.122599697	1.15076118	-1.980590147	2.267973864	-0.751218433	0.749338218	20.62595548	21.05133333	0		0.002471631	36	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	48813.56633	34702.23752	1.406640315	1.419265792	8	8	8	8	295	0.893800471	-	-	0.38471	0.06742	0.38937	0.52302	0.07749	0.51116	48533.133	0.4253769	-0.27118495	675.20496
106	167.1061802	167.1061802	0	177.1396489	-0.187318027	3	0.183129602	0.982556255	-1.137381492	2.423784065	-0.735608967	0.688857255	20.7029458	21.13766667	0		-0.005716792	10	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	26297.6577	16604.77168	1.583741	4.041477827	6	6	7	7	296	0.801619996	-	-	0.06629	0.01349	0.10816	0.22315	0.12201	0.14199	26297.658	0.434721	-0.18262386	167.10616
857	291.1946916	291.1946916	0	309.2549798	-0.040739067	4	-0.056110608	1.160258195	-3.239449667	2.315018485	-0.598457263	0.680118425	20.75683178	21.18833333	0		-0.001813476	18	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	23837.54582	20194.15645	1.180418002	1.270867594	12.5	12.5	13.5	13.5	298	0.870801242	-	-	0.20263	0.06283	0.19468	0.23799	0.05291	0.25558	23788.734	0.4315014	0.10480128	291.19473
1553	912.2741159	912.2741159	0	934.3481394	0.354643406	4	0.593723064	1.440363996	-0.970167385	3.177905679	-0.56874096	1.973626402	20.76379773	21.18833333	0		0.005152472	22	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	17087.0082	22651.86733	0.754331109	0.835714332	4.5	4.5	5	5	297	0.949137131	-	-	0.25888	0.03395	0.23795	0.34761	0.07759	0.31237	17044.283	0.42453575	-0.20071322	912.2739
1581	491.7064608	490.2064608	1	513.2829097	-1.22615479	4	-1.146153636	0.514921541	-1.791337059	-0.483991702	-1.666827978	-0.608500784	20.7915839	21.20483333	0		0.016662396	23	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	82588.90388	13902.78978	5.94045549	6.337424754	8	8	8	8	299	0.892599037	-	-	0.12699	0.02755	0.24876	0.30464	0.15307	0.32657				
1645	505.778678	504.278678	1	528.3591741	0.190561299	4	0.750978501	0.903712002	-0.577770654	3.11378393	-0.03311506	1.455610231	20.7915839	21.20483333	0		0.016662396	24	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	20810.81428	17136.22055	1.214434316	1.227884795	11.5	11.5	11	11	299	0.843780786	-	-	0.26127	0.05686	0.25958	0.28795	0.07344	0.34077				
1559	428.6374948	427.1374948	1	450.2146232	0.183563843	12	0.373352043	1.100571254	-1.84149665	2.588200735	-0.383983317	0.859189821	20.77530765	21.18833333	0		0.016662396	23	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	216891.2235	61203.77649	3.543755564	4.061269583	7	7	7	7	299	0.933365931	-	-	0.21533	0.03451	0.24876	0.35059	0.05356	0.32657				
1566	446.6483	445.1483	1	468.2251784	-0.385480524	20	-0.272468888	0.333231903	-0.670093575	0.769582014	-0.532981614	-0.107934535	20.77530765	21.18833333	0		0.016662396	23	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	1886189.05	651571.1158	2.894832205	2.842867341	8	8	7	7	299	0.994362574	[M+H]+	-	0.21763	0.00899	0.24876	0.29273	0.02364	0.32657				
1569	468.6298771	467.1298771	1	490.206404	-1.119838455	13	-1.135068929	0.532776439	-2.141150377	-0.377241345	-1.592378678	-0.756155137	20.77530765	21.18833333	0		0.016662396	23	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	143236.0619	82588.90388	1.734325741	1.774993391	8	8	8	8	299	0.9770772	[M+Na]+	-	0.23269	0.02236	0.24876	0.20051	0.03446	0.32657				
1552	881.2609934	881.2609934	0	903.3353235	0.714955053	3	-0.26554781	1.301051552	-3.082075914	1.558269568	-0.796532617	0.69945936	20.80818847	21.22166667	0		0.016662396	22	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	48215.02683	24166.04803	1.995155632	2.080621624	6.5	6.5	7	7	299	0.952927265	-	-	0.48078	0.09161	0.23795	0.31263	0.06041	0.31237	48168.203	0.41347885	-0.5540711	881.2605
2565	886.7399545	885.2399545	1	925.3738458	-0.122736213	3	-0.179184922	1.291169164	-1.755129702	1.761197089	-1.506918399	1.168247866	20.82446375	21.23816667	0		0.016662396	40	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	15474.4333	10094.23114	1.532997718	-1	4	4	4	4	299	0.883354933	[M+Na]+	-	0.35976	0.0797	0.43263	0.64076	0.10075	0.56795				
333	251.0907023	251.0907023	0	264.1342572	0.019355556	10	-0.005639459	0.411602	-0.613339741	0.784370908	-0.370259628	0.298210682	20.82446375	21.23816667	0		0.016662396	13	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	139038.6347	38376.45804	3.623018949	4.221365987	8	8	9	9	299	0.943965542	-	-	0.09993	0.01667	0.1406	0.17894	0.04716	0.18458	138721.33	0.41370392	0.060770027	251.09071
535	322.5960161	321.0960161	1	337.1496284	0.038387272	11	0.06037062	0.473304887	-0.699964646	1.295915429	-0.357813776	0.345496345	20.80818847	21.22166667	0		0.016662396	16	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	167005.0838	45522.16774	3.668654022	3.65551022	8	8	8	8	299	0.981139024	-	-	0.12563	0.02059	0.17305	0.18364	0.04532	0.22718				
108	177.0540746	177.0540746	0	187.0876537	0.446648857	13	0.466299471	0.257328773	-0.039298773	0.994879453	0.305427303	0.736334897	20.82446375	21.23816667	0		0.016662396	10	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	423400.823	117728.4046	3.596420291	3.65345335	8.5	8.5	7	7	299	0.984760681	-	-	0.0703	0.00808	0.10816	0.12006	0.03138	0.14199	422132.84	0.41370392	-0.51708907	177.05399
2563	881.7847576	880.2847576	1	920.4185597	-0.224844288	9	-0.516966949	0.88181813	-2.319695042	0.592404186	-1.057785376	0.231858567	20.80818847	21.22166667	0		0.016662396	40	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	30389.0144	23200.53277	1.309841231	-1	4	4	4	4	299	0.873408188	[M+NH4]+	-	0.46729	0.03194	0.43263	0.53733	0.0958	0.56795				
2070	558.6635995	557.1635995	1	585.2574366	0.066542394	10	0.238898357	0.56392359	-0.418378855	1.224814176	-0.221195691	0.786629368	20.82446375	21.23816667	0		0.016662396	28	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	29937.42916	23137.30911	1.293902805	-1	4	4	4	4	299	0.852053298	-	-	0.27536	0.04581	0.30284	0.41637	0.10544	0.39757				
4360	490.20645												20.791584					23		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										299										82818.97	0.41324997	0.43578178	490.20667
4362	504.2787												20.791584					24		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										299										20270.34	0.41324997	0.24206914	504.2788
4364	427.13748												20.775307					23		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										299										216920.34	0.4130268	0.21434021	427.13757
4366	445.1483												20.775307					23		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										299										1886189.0	0.4130268	0.20566794	445.14838
4368	467.12988												20.775307					23		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										299										143392.14	0.4130268	-0.06532996	467.12985
4372	885.2399												20.824463					40		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										299										12117.586	0.41370392	1.172109	885.24097
4376	321.096												20.80819					16		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										299										166477.83	0.41347885	0.09504191	321.09604
1488	397.1270127	397.1270127	0	419.2006615	-0.12889579	16	-0.258105579	0.452400845	-1.460194834	0.84518182	-0.384352396	-0.123076375	20.80819383	21.2545	0		-0.015717928	22	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	582932.255	134752.1716	4.325958151	4.371346745	6.5	6.5	7	7	300	0.978696029	-	-	0.1888	0.01107	0.23795	0.2984	0.0356	0.31237	582715.75	0.44630623	0.46107534	397.1272
1495	416.6378279	415.1378279	1	437.211418	-0.264697632	23	-0.225554169	0.348404789	-0.588212966	0.882025402	-0.455891513	-0.147141456	20.80819383	21.2545	0		-0.015717928	22	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	2773450.936	934775.0732	2.966971431	2.9237131	8	8	7	7	300	0.991215447	[M+H]+	-	0.2201	0.01188	0.23795	0.2748	0.01683	0.31237				
1502	438.6194448	437.1194448	1	459.1930597	-0.194798015	14	-0.297989858	0.510155407	-1.466230744	0.558409835	-0.502781089	0.069703488	20.82463254	21.27116667	0		-0.015717928	22	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	209399.4584	65976.92955	3.173828485	3.222936649	8	8	8	8	300	0.963280909	[M+Na]+	-	0.19039	0.0267	0.23795	0.27825	0.0589	0.31237				
1551	852.7496934	851.2496934	1	873.3241414	0.878737468	4	0.5833252	1.261039579	-1.254818734	2.545315711	-0.251009635	2.115111812	20.79208342	21.23816667	0		-0.015717928	22	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	48589.09498	34623.57174	1.40335305	1.429328437	7	7	6	6	300	0.965807908	-	-	0.52286	0.04914	0.23795	0.34355	0.05484	0.31237				
248	222.5801724	221.0801724	1	233.1204365	0.289912928	6	-0.106786593	0.824525324	-2.315402792	0.859482994	-0.700352197	0.652425225	20.85734413	21.30433333	0		-0.015717928	12	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	133204.893	29380.62949	4.533765793	4.418509436	8	8	7	7	300	0.969466771	-	-	0.09818	0.0214	0.12979	0.27741	0.11359	0.17039				
1362	368.6164973	367.1164973	1	388.1868485	0.003271441	11	0.172813695	0.642570073	-0.684041847	1.311024788	-0.351530741	0.84550924	20.85734413	21.30433333	0		-0.015717928	21	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	156245.9612	36824.54115	4.242984606	4.356299287	6	6	7	7	300	0.957923337	-	-	0.19157	0.01943	0.22713	0.26986	0.03918	0.29817				
1311	436.6271553	435.1271553	1	455.1940373	-0.271316094	11	-0.396682716	0.826520694	-2.065892166	1.160310972	-0.915680612	0.332719732	20.84107076	21.28783333	0		-0.015717928	20	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	83273.65775	51544.63323	1.615564076	1.673134118	11.5	17	11.5	17	300	0.972040375	-	-	0.1907	0.028	0.21631	0.27614	0.05224	0.28398				
1384	386.6270609	385.1270609	1	406.1974193	0.021925232	13	0.160160464	0.28409788	-0.493571888	0.695032389	-0.00228212	0.362223192	20.85734413	21.30433333	0		-0.015717928	21	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	512921.038	117309.3142	4.372381183	4.080601643	6.5	6.5	5.5	5.5	300	0.989036114	-	-	0.17288	0.01436	0.22713	0.27607	0.04301	0.29817				
1633	479.7056128	478.2056128	1	502.2861061	0.19503117	13	0.265394028	0.420909435	-0.545455421	1.305233367	-0.12426418	0.53943111	20.85734413	21.30433333	0		-0.015717928	24	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	134203.4262	53568.22424	2.505280473	2.564523297	8	8	8	8	300	0.982128642	-	-	0.23529	0.03427	0.25958	0.32253	0.05215	0.34077				
4386	415.13782												20.808193					22		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										300										2773451.0	0.44630623	0.5145834	415.13803
4388	437.11945												20.824633					22		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										300										209329.88	0.4465351	0.41889116	437.11963
4390	851.2497												20.792084					22		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										300										48509.117	0.44608307	-0.071700655	851.24963
4392	221.08017												20.857344					12		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										300										132534.5	0.44698906	-0.55215406	221.08005
4394	367.1165												20.857344					21		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										300										156245.16	0.44698906	-0.66502225	367.11624
4396	435.12717												20.84107					20		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										300										86521.1	0.446764	0.07013485	435.1272
4398	385.12708												20.857344					21		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										300										512725.6	0.44698906	-0.47544166	385.1269
4400	478.20563												20.857344					24		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										300										133869.62	0.44698906	-0.7019854	478.2053
161	200.6322737	199.1322737	1	210.1691934	0.350088907	6	0.663972856	0.469586402	-0.000122602	1.609031777	0.321708274	1.149273383	21.01785866	21.439	0		0.011996669	11	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	25524.39511	23562.87177	1.083246362	-1	5.5	5.5	8.5	8.5	301	0.804675514	-	-	0.09556	0.02187	0.11897	0.14525	0.0337	0.15619				
4402	199.13228												21.017859					11		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										301										25493.865	0.42114067	-0.1532528	199.13225
175	212.6322304	211.1322304	1	222.1691198	0.186821311	17	0.127421857	0.186377424	-0.433743102	0.505783078	0.072155611	0.2166981	21.05819055	21.49033333	0		0.001714577	11	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	342562.4692	390092.8033	0.878156342	0.902042786	8	8	8	8	302	0.99779941	-	-	0.07972	0.01288	0.11897	0.09951	0.01033	0.15619				
188	230.6427579	229.1427579	1	240.1796485	0.177169029	7	0.350371108	0.549054314	-0.466241824	2.130797589	-0.000106545	0.55925579	21.05819055	21.49033333	0		0.001714577	11	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	50976.47701	57718.86008	0.88318579	1.170988889	10.5	10.5	9	9	302	0.955647361	[M+H]+	-	0.10347	0.02556	0.11897	0.09658	0.03623	0.15619				
198	247.6692663	246.1692663	1	257.2061435	0.110635257	10	-0.160530805	0.683013049	-2.231557288	0.743720195	-0.347214882	0.297428572	21.05819055	21.49033333	0		0.001714577	11	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	43735.90337	57756.58623	0.757245298	1.301039881	8	8	8	8	302	0.909067708	[M+NH4]+	-	0.11068	0.02964	0.11897	0.13487	0.05042	0.15619				
209	275.7005289	274.2005289	1	285.2373807	0.006692183	5	0.421247975	0.660356241	-0.500923598	2.170194061	-0.144774577	0.834635231	21.05819055	21.49033333	0		0.001714577	11	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	24208.92849	28339.06753	0.854259882	1.39374067	10.5	10.5	7	7	302	0.894278497	-	41K1 (scans: 3, obs: 12.8%, exp: 7.5%)	0.13156	0.03383	0.11897	0.16782	0.03756	0.15619				
216	303.7317233	302.2317233	1	313.2685072	-0.218471441	6	0.050406274	0.688022559	-0.959334788	1.968914292	-0.454464257	0.252354486	21.10682868	21.53966667	0		0.001714577	11	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	36664.47791	34719.39215	1.056023036	1.896497702	9	9	8	8	302	0.851817802	-	-	0.17358	0.03707	0.11897	0.1543	0.06014	0.15619				
1637	491.1532172	491.1532172	0	515.2336277	0.021319213	4	0.649479896	0.96258412	-0.779614472	2.264977878	-0.257684355	1.283252182	21.05819055	21.49033333	0		0.001714577	24	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	17028.592	37376.79033	0.455592678	0.502071966	7	7	8	8	302	0.893448938	-	-	0.23483	0.03313	0.25958	0.34684	0.07671	0.34077	17028.592	0.43214226	-0.062134538	491.1532
4404	211.13223												21.058191					11		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										302										342562.47	0.43214226	-0.28908497	211.13217
4406	229.14276												21.058191					11		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										302										50856.8	0.43214226	-0.3995445	229.14267
4408	246.16927												21.058191					11		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										302										43735.902	0.43214226	-0.37190968	246.16917
4410	274.20053												21.058191					11		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										302										24167.383	0.43214226	-0.5564828	274.20038
4412	302.23172												21.106829					11		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										302										36663.684	0.43283844	-0.70681876	302.2315
2000	550.6349084	549.1349084	1	576.225356	-0.004446995	12	0.055103921	0.655831816	-1.104009216	1.674686661	-0.414892639	0.385371774	21.11889365	21.556	0		-0.002322787	27	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	42413.96187	39396.73646	1.076585669	-1	8	8	8	8	303	0.955673623	[M+Na]+	-	0.28571	0.07402	0.29202	0.35718	0.06607	0.38337				
1841	497.1427548	497.1427548	0	523.229854	-0.001725862	22	0.063362573	0.323279482	-0.742327963	0.730934732	-0.128468507	0.301233113	21.10279131	21.53966667	0		-0.002322787	26	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	888692.021	493625.165	1.800337754	1.821701121	7.5	7.5	7.5	7.5	303	0.993517098	[M+H]+	-	0.24372	0.01176	0.28121	0.32836	0.02062	0.36917	888345.75	0.4368763	-0.24554376	497.14264
1854	520.624512	519.124512	1	545.2115039	-0.20821787	10	0.206176452	0.991340761	-0.946041402	3.169022362	-0.616836301	0.629440153	21.11889365	21.556	0		-0.002322787	26	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	38879.60479	21753.67704	1.787265882	2.004861634	8	8	8	8	303	0.873788144	[M+Na]+	-	0.25427	0.04426	0.28121	0.34697	0.14033	0.36917				
1988	528.6532198	527.1532198	1	554.243681	0.021246195	24	0.029489821	0.184066755	-0.223784557	0.355128308	-0.108001984	0.239345735	21.10279131	21.53966667	0		-0.002322787	27	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	1062882.046	884156.9052	1.202141881	1.208374466	7.5	7.5	7.5	7.5	303	0.992692003	[M+H]+	-	0.26566	0.01025	0.29202	0.34951	0.0159	0.38337				
4416	549.1349												21.118895					27		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										303										42093.645	0.43710518	-0.22229567	549.13477
4420	519.1245												21.118895					26		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										303										38719.066	0.43710518	-0.117573254	519.12445
4422	527.1532												21.10279					27		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										303										1062481.8	0.4368763	0.0	527.1532
2548	452.6057203	451.1057203	1	471.1727978	0.171742447	7	-0.188700107	1.040490949	-2.128017656	1.051561115	-1.113258474	0.68624781	21.11242405	21.556	0		-0.008792393	40	2	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	59591.71445	39209.58166	1.519825306	1.747674181	7	7	7	7	304	0.945840006	-	-	0.44073	0.08644	0.43263	0.67609	0.17419	0.56795				
2071	558.6635995	557.1635995	1	585.2574366	0.066542394	20	0.049018274	0.500354268	-1.404294673	1.224814176	-0.089740249	0.238898357	21.09632171	21.53966667	0		-0.008792393	28	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	815362.746	539926.7091	1.510135973	1.472273479	7	7	7	7	304	0.995664008	-	-	0.26404	0.01198	0.30284	0.37107	0.01553	0.39757				
2564	881.7847576	880.2847576	1	920.4185597	-0.224844288	19	-0.221134646	0.444662359	-1.279659603	0.800411273	-0.461498392	0.00998434	21.11242405	21.556	0		-0.008792393	40	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	949823.5914	587795.8943	1.615907155	1.624132687	7	7	7	7	304	0.992472435	[M+NH4]+	-	0.43883	0.01896	0.43263	0.57313	0.01827	0.56795				
2569	937.8461774	936.3461774	1	976.4798082	-0.394305022	4	-0.170956932	1.318496556	-2.57191537	2.70802038	-0.877121178	0.491751053	21.14446322	21.5885	0		-0.008792393	40	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	31122.15537	16923.387	1.839002758	1.743858949	8	8	8	8	304	0.942281283	-	-	0.47529	0.09353	0.43263	0.57513	0.12047	0.56795				
2566	886.7399545	885.2399545	1	925.3738458	-0.122736213	19	-0.096078458	0.354484426	-0.789863524	0.589088159	-0.307230435	0.10645507	21.11242405	21.556	0		-0.008792393	40	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	289416.7362	178284.3295	1.623343661	1.661513044	8	8	9	9	304	0.983916378	[M+Na]+	-	0.44851	0.02215	0.43263	0.58152	0.05525	0.56795				
2568	909.8157401	908.3157401	1	948.4497838	0.048125336	11	0.108230307	1.243752833	-2.920068026	2.119629644	-0.460695563	1.11169011	21.12836168	21.57216667	0		-0.008792393	40	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	49867.30333	31830.26454	1.566663176	1.647305007	9	9	9	9	304	0.954654098	-	-	0.49607	0.08798	0.43263	0.57974	0.09087	0.56795				
508	910.8190157	909.3190157	1	924.3704999	1.357271737	3	1.091837245	1.137603326	-0.62396453	3.87319807	-0.221233551	1.926665004	21.11242405	21.556	0		-0.008792393	15	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	24417.541	104768.1852	0.233062556	0.21850103	9	9	9	9	304	0.949145151	-	-	0.27044	0.08601	0.16224	0.29358	0.04168	0.21298				
